sep=;
condition;trial;threshold;attempt;intensity;timestamp
Keyboard;2;Discomfort;1;2.2;63.1618
Keyboard;2;Discomfort;1;2.3;63.9613
Keyboard;2;Discomfort;1;2.4;65.0383
Keyboard;2;Discomfort;1;2.3;66.17191
Slider;3;Sensation;1;0.2;0
Slider;3;Sensation;1;0.3;0.267395
Slider;3;Sensation;1;0.4;0.5904236
Slider;3;Sensation;1;0.5;0.9353943
Slider;3;Sensation;1;0.4;0.9553833
Slider;3;Sensation;1;0.5;0.9667358
Slider;3;Sensation;1;0.6;1.477936
Slider;3;Sensation;1;0.7;1.855011
Slider;3;Sensation;1;0.8;2.245331
Slider;3;Sensation;1;0.9;2.833008
Slider;3;Sensation;1;1;3.532928
Slider;3;Sensation;1;1.1;4.320648
Slider;3;Sensation;1;1.2;4.786743
Slider;3;Sensation;1;1.3;5.38678
Slider;3;Sensation;1;1.4;6.098267
Slider;3;Sensation;1;1.5;7.086487
Slider;3;Sensation;1;1.6;7.641876
Slider;3;Sensation;1;1.7;9.085114
Slider;3;Sensation;1;1.8;9.340942
Slider;3;Sensation;1;1.9;9.485931
Slider;3;Sensation;1;2;9.607452
Slider;3;Sensation;1;2.1;9.784851
Slider;3;Sensation;1;2;9.929413
Slider;3;Sensation;1;1.9;10.17447
Slider;3;Sensation;1;1.8;10.48492
Slider;3;Sensation;1;1.7;11.04059
Slider;3;Sensation;1;1.6;11.79648
Slider;3;Sensation;1;1.7;12.41724
Slider;3;Discomfort;1;1.6;19.76889
Slider;3;Discomfort;1;1.7;19.99149
Slider;3;Discomfort;1;1.8;20.24692
Slider;3;Discomfort;1;1.9;20.46991
Slider;3;Discomfort;1;2;20.76984
Slider;3;Discomfort;1;2.1;21.08087
Slider;3;Discomfort;1;2.2;21.41385
Slider;3;Discomfort;1;2.3;21.92456
Slider;3;Discomfort;1;2.4;22.54761
Slider;3;Discomfort;1;2.3;23.09082
Keyboard;4;Sensation;1;0.2;0
Keyboard;4;Sensation;1;0.3;0.2895813
Keyboard;4;Sensation;1;0.4;0.4669495
Keyboard;4;Sensation;1;0.5;0.7333069
Keyboard;4;Sensation;1;0.6;1.031891
Keyboard;4;Sensation;1;0.7;1.486115
Keyboard;4;Sensation;1;0.8;1.75174
Keyboard;4;Sensation;1;0.9;1.996613
Keyboard;4;Sensation;1;1;2.177032
Keyboard;4;Sensation;1;1.1;2.441559
Keyboard;4;Sensation;1;1.2;4.175415
Keyboard;4;Sensation;1;1.3;4.529816
Keyboard;4;Sensation;1;1.4;4.818542
Keyboard;4;Sensation;1;1.5;6.30835
Keyboard;4;Sensation;1;1.6;6.641479
Keyboard;4;Sensation;1;1.7;7.930145
Keyboard;4;Sensation;1;1.8;8.172821
Keyboard;4;Sensation;1;1.9;11.48273
Keyboard;4;Sensation;1;1.8;13.25934
Keyboard;4;Discomfort;1;1.9;17.15646
Keyboard;4;Discomfort;1;2;17.35666
Keyboard;4;Discomfort;1;2.1;17.51373
Keyboard;4;Discomfort;1;2.2;17.74799
Keyboard;4;Discomfort;1;2.3;18.32483
Keyboard;4;Discomfort;1;2.4;20.50369
Keyboard;4;Discomfort;1;2.3;21.91
